#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:test_output_0" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:test_output_0" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:test_output_0" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.test_output_0" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:test_output_0" name="distribution" x="@birthRate.t:test_output_0">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="RateACPrior.s:test_output_0" name="distribution">
#            <parameter id="rateAC.s:test_output_0" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:test_output_0" name="distribution">
#            <parameter id="rateAG.s:test_output_0" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:test_output_0" name="distribution">
#            <parameter id="rateAT.s:test_output_0" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:test_output_0" name="distribution">
#            <parameter id="rateCG.s:test_output_0" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:test_output_0" name="distribution">
#            <parameter id="rateGT.s:test_output_0" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.4" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@test_output_0" id="treeLikelihood.test_output_0" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:test_output_0">
#            <siteModel id="SiteModel.s:test_output_0" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:test_output_0" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:test_output_0" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:test_output_0" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:test_output_0" rateAC="@rateAC.s:test_output_0" rateAG="@rateAG.s:test_output_0" rateAT="@rateAT.s:test_output_0" rateCG="@rateCG.s:test_output_0" rateGT="@rateGT.s:test_output_0" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:test_output_0" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:test_output_0" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:test_output_0" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:test_output_0" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:test_output_0" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	rateAC	rateAG	rateAT	rateCG	rateGT	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	YuleModel	birthRate
153000	-99.90159689026267	-83.33382090176116	-16.56777598850151	-83.33382090176116	1.0898609144842322	1.8966062926196248	1.6142018534250153	0.5042288895430417	1.838496921532151	0.07505498758994612	0.27073965967922714	0.26828944009500766	0.2274837788612985	0.23348712136446664	-2.070011476064533	1.3624341643942441
162000	-100.4874989890274	-84.70660075385298	-15.78089823517442	-84.70660075385298	1.109632259011128	1.0661855506635836	0.3050153111519373	0.885298938331172	2.2854443317117212	0.01680675442811016	0.28749271035047924	0.271890874915325	0.3143025273599236	0.12631388737427213	-4.164896584887762	0.47709861533721165
171000	-97.62297198676666	-86.14757732668686	-11.475394660079802	-86.14757732668686	0.5920512774256035	0.894078651260296	0.06596113362217998	0.8943125720384885	1.007139502831497	0.20205091148058282	0.28035748179403835	0.31108414237491894	0.2822444884567705	0.12631388737427213	-0.02538767390300567	3.3550553157415774
180000	-103.46867459903679	-87.52112771710514	-15.947546881931643	-87.52112771710514	1.2973304075888406	2.13445462968669	0.14239829773555004	0.269687565255462	1.2343510120303172	0.4785964644985035	0.3133577753678559	0.2460224410024479	0.2121691087484124	0.2284506748812838	-2.9503897673968	1.2443245142518284
189000	-103.55362499915049	-85.24715677551133	-18.306468223639158	-85.24715677551133	1.227861027094637	3.6828509202220387	0.46922929599383084	0.5028283035930328	1.567338213789578	0.026625878156036432	0.23161162521952294	0.3502632628329663	0.20223488511920135	0.21589022682830944	-5.401469967730465	3.9638276138418918
198000	-99.73506759813296	-85.35948750723848	-14.375580090894477	-85.35948750723848	1.2184710493240833	2.7264947918409557	3.3370345815335964	0.12847023362895954	0.7589351243197602	0.01406779076557039	0.23161162521952294	0.28593254093975656	0.3367414522904632	0.14571438155025734	-2.5557137528390754	1.5065704979967942
207000	-100.03889999186372	-87.1262807538813	-12.912619237982412	-87.1262807538813	0.7781688382972015	2.1638603776555563	2.727462819052596	0.2499532701972571	1.1321343264448758	0.0035366219342844404	0.14252713942198067	0.41107145472720436	0.27007058817048557	0.1763308176803295	-1.8417075660989655	4.645243781561145
216000	-96.46641037122825	-83.48774854364608	-12.97866182758218	-83.48774854364608	0.9682173079987759	1.1819655253581014	1.0714713495167625	0.7499719479130079	0.5999372799153647	0.012971445933403731	0.25724589536945414	0.2833834652733645	0.31366090075436803	0.14570973860281344	-1.8779747514753935	2.244681478632493
225000	-97.9799184751823	-83.17514241845433	-14.804776056727981	-83.17514241845433	1.0873619545552025	2.6897082242594186	1.07597578208848	0.3832379162882988	0.8227387289293153	0.021007927520320987	0.20998782236956187	0.21023470257346025	0.37958258758890634	0.20019488746807165	-2.6612984377793794	0.8435930709370435
234000	-100.62759307639101	-84.39714163841376	-16.230451437977244	-84.39714163841376	1.2362872276051649	1.192927035421505	2.7830784948493488	0.3535094058557785	0.6642166373789489	0.15930330600087977	0.15460711593631854	0.35995510924242163	0.32222240120151957	0.16321537361974037	-2.381273498653242	1.666260787824369
243000	-105.62884428040539	-89.56285375955022	-16.06599052085516	-89.56285375955022	0.8101934142080646	0.8330180359281694	0.3882319746572867	2.2079358370570104	2.5419292445737818	0.21241125006962797	0.3423044600369162	0.1962851095545155	0.3736287387106658	0.08778169169790251	-0.917796603927485	2.6793014483475672
252000	-109.76125611050988	-88.58496344388404	-21.17629266662584	-88.58496344388404	1.405170189789756	2.628075139934044	1.2568834199353136	4.4596382718539775	1.1586861652667726	0.3886054217445312	0.270473584733327	0.19751072136467937	0.4170748762802092	0.11494081762178449	-2.9978003949862444	1.0687823680662565
261000	-104.75297709850113	-84.45821115105123	-20.29476594744991	-84.45821115105123	1.901432643341246	2.7463410229890086	1.9356593475139425	0.7476731627647883	0.9374839514722325	0.2688221427682476	0.28252118217000377	0.2822719176040348	0.33826406432657175	0.09694283589938973	-4.2716674523093445	0.7673425056688855
270000	-102.41446277462575	-87.75332695889759	-14.66113581572816	-87.75332695889759	1.0467080188289843	1.365986619573619	1.7690915720746314	0.07711056888149782	0.4679801754147522	0.2656200879431857	0.21362296354833282	0.33341082136611655	0.31730971075947983	0.13565650432607082	-2.4772417457022438	1.6631233991689771
279000	-103.54394084785568	-85.62421018339492	-17.919730664460758	-85.62421018339492	2.21562073052629	1.365986619573619	0.5859507063705579	0.3443311795312895	0.3377530140036882	0.16776303569064985	0.3807169091044498	0.16631687580999957	0.34156718302546063	0.11139903206009005	-6.16561542303876	0.30510264555741046
288000	-102.1307786862524	-86.42762858873284	-15.703150097519554	-86.42762858873284	1.7543132627965312	2.0454752819710755	0.2221197599662345	0.1194210206337524	0.2730746249979689	0.644306147478854	0.28347052046753346	0.2975606926160428	0.2923420650179285	0.12662672189849536	-4.348136670825413	0.6359172033905603
297000	-93.81928403332242	-87.88189632145887	-5.937387711863555	-87.88189632145887	0.615109836505277	0.18535238992239578	0.1390355348639448	0.08168922626114808	0.3828335630837712	0.060476286807510465	0.21300277824349656	0.2443355334911807	0.3169797690576622	0.22568191920766056	0.16273532817813763	3.5358492207753414
306000	-100.3660816971736	-89.35907396788743	-11.007007729286167	-89.35907396788743	1.117325024622664	1.4931483011407074	0.11896974845660743	0.15647425929068656	0.34193774480385986	0.05938898096222082	0.16763528068582628	0.2613444159205579	0.3814191116536492	0.18960119173996662	-2.44691898484822	1.3842903478481183
315000	-101.20594846400215	-88.46925956311466	-12.73668890088748	-88.46925956311466	1.2408129234621088	0.3849612644504757	0.6895366443060629	0.25945456703116376	2.1426343304843263	0.015668081029114277	0.15806282274198466	0.30419602800143586	0.4355802225127321	0.10216092674384745	-2.7333751353225386	1.2414785162228865
324000	-107.92005195140288	-95.24221841750942	-12.677833533893455	-95.24221841750942	1.0656351475450183	0.2641433557501654	2.3098526488481372	0.6895698639590416	1.788661214472489	0.004014602848490625	0.08735504169161233	0.43987224996800645	0.27980253993118487	0.19297016840919642	-2.345012820991707	1.4454713669639976
333000	-97.91363616070532	-86.59242464557745	-11.32121151512787	-86.59242464557745	1.3916582658405945	0.3149332869854898	0.34123495621943184	0.19655104756751163	1.2512643244409067	0.007866018425358445	0.3092170475462417	0.25893002658738723	0.26486746314136084	0.1669854627250103	-3.7269259736053186	0.6836029606324455
342000	-98.80977768275442	-91.16172561100181	-7.6480520717526055	-91.16172561100181	0.7391368147958167	0.29752200212235813	0.4756670791809511	0.2646102266531415	1.435475380576499	0.0018370815571107312	0.2186190124944154	0.3965169240653677	0.1210361527531231	0.2638279106870938	-0.731363051089764	1.8048430137371831
351000	-99.3843632986302	-91.11233680190634	-8.27202649672387	-91.11233680190634	1.0951787383838276	0.5186624372024413	0.7729301046196508	0.22406547649820494	1.2145685705015525	5.0596907472359E-4	0.33256448582969517	0.28689632291503014	0.12844589644466248	0.2520932948106122	-1.8972052396494452	1.4000780570353801
360000	-99.9060893535015	-84.37041041556922	-15.535678937932273	-84.37041041556922	2.430162870016294	1.1320932245513156	1.0477446700799968	0.7563155079984559	1.8745581833520868	9.452403687120114E-4	0.20159874588146873	0.3610961402973671	0.2594116363928889	0.17789347742827522	-5.7742732243326005	0.39530541335196695
369000	-109.45563985166069	-96.8435799802267	-12.612059871433981	-96.8435799802267	0.5699290493607402	0.9231299075693542	2.1906390626632137	0.35445936714053705	4.567721211258103	0.003091461402366019	0.23049625293817816	0.41565046972118774	0.31060722418769376	0.04324605315294032	-0.8263860353591146	4.011222989110498
378000	-99.16772293383347	-91.364093154105	-7.803629779728469	-91.364093154105	0.7405767783102488	0.6089127682852676	0.21863267393939972	0.1438477762917153	3.3763553743395938	0.0013089173852661115	0.2994771018819204	0.19658697096598673	0.12691553922114102	0.37702038793095183	-0.8332962366412917	2.7631900599865915
387000	-98.07526476264813	-85.56433134276647	-12.510933419881667	-85.56433134276647	1.3237475548077375	1.1507772206618008	0.1845422728113805	0.4051846403679252	3.6453845258568878	0.0014743586248494342	0.32386755552690993	0.27972209660811	0.22801928661823656	0.16839106124674338	-3.821700434020238	2.4694375397957518
396000	-92.34119649896542	-94.30567217361971	1.9644756746542926	-94.30567217361971	0.28025325411908225	0.2587247656196498	0.17282685701317696	0.011651400405321059	0.39657500945278884	4.930558675037051E-4	0.3529405644349603	0.23528272954903856	0.3381264223117667	0.07365028370423424	2.1999766833130012	3.482103095074104
405000	-91.91210743373098	-87.54248897973868	-4.369618453992307	-87.54248897973868	0.657698830919267	0.7779884926293771	0.11009972617076143	0.04747753449312353	0.3445228014585024	4.2936297182297325E-4	0.2767631662475369	0.27401099653019195	0.26448859143622044	0.18473724578605055	-2.399900138382277	5.467875518470226
414000	-93.24048831005983	-83.9337320435791	-9.306756266480734	-83.9337320435791	2.5519389019981054	0.7779884926293771	0.8149960066423343	0.04546379746922613	0.2811341848983978	2.787245238787957E-4	0.2407146749439825	0.21374981617300598	0.2963816411689557	0.24915386771405562	-6.051451462086708	1.3654019753141018
423000	-93.48276245407659	-84.6277168647986	-8.855045589277989	-84.6277168647986	1.4390808132569575	0.4251737513723814	1.64603381966734	0.7797524131223159	0.7276388162087671	6.767817590305671E-5	0.2414281051778274	0.3136592515302441	0.2745545398172474	0.1703581034746809	-3.12292758078957	1.624868230487488
432000	-94.58542641646919	-87.37125711131881	-7.214169305150375	-87.37125711131881	1.028524484976565	0.18033236371664077	0.6791951396108471	0.0713063333702335	1.2980037383286593	2.4122899101433756E-4	0.3007095538916228	0.2665267530996228	0.2685225819117731	0.16424111109698114	-3.7395531953202337	0.5413919939262715
441000	-94.67193699732668	-90.86198512606161	-3.8099518712650746	-90.86198512606161	0.8572602953712852	0.02462595891138386	0.3355130952324214	0.10699219176439603	0.3781505793847221	0.0016145463983535185	0.3778030679290564	0.29366722667923534	0.18449623599733622	0.1440334693943719	-1.9979395553580934	4.0215350836826325
450000	-93.4316113179487	-87.606325807559	-5.825285510389691	-87.606325807559	0.851473384771485	1.1211294670027936	1.0741665056428233	0.02546712105312199	0.08887154353639674	0.0026494146050662715	0.18180269745791106	0.28247500254780256	0.32702666716428014	0.20869563283000608	-1.4396077635246716	2.5189961659172635
459000	-96.56352801028635	-84.26114899187107	-12.302379018415275	-84.26114899187107	2.386850103814782	1.4800736572679964	0.8568635389697873	0.14612219170602184	0.13534473113885093	0.00646220820895757	0.3000772502237128	0.28839799491998586	0.20875211439847843	0.20277264045782278	-4.9190765745310605	0.7741225378188886
468000	-101.16071589948382	-86.30836761787432	-14.852348281609494	-86.30836761787432	2.1819919455819874	2.6634862199352516	3.7880958436894128	0.14160204696658088	0.14837612499670833	0.011392137051867706	0.14144344222476554	0.3543650007780507	0.3673859223974257	0.1368056345997579	-4.636526626581723	1.104267967071727
477000	-100.62848610674955	-85.34714561292242	-15.281340493827132	-85.34714561292242	1.4823728036304753	4.504689370747466	0.18250954994173574	0.17876030866257306	1.1420143091879047	0.0237004766699559	0.19978573094376323	0.3460218267326796	0.3324987373058256	0.12169370501773143	-4.483258192709677	2.5594016504587827
486000	-94.10651853267947	-86.15391295720218	-7.952605575477289	-86.15391295720218	0.9315051422221774	2.2189342853632303	0.008092903280129193	0.32761908478062113	1.9120069267206115	0.003021917227837049	0.14847824970910337	0.2476240578019522	0.3939722483468149	0.20992544414212932	-1.8262300847635013	2.22123641989825
495000	-101.64653887420158	-92.38108105827241	-9.26545781592916	-92.38108105827241	3.468083017981145	0.4517141775207421	0.007369558930277546	0.5983501594349404	1.2498848114884853	1.486994389186E-4	0.14847824970910337	0.23861733702361307	0.4262149493768758	0.18668946389040753	-7.649133498750694	0.22948033935658751
504000	-98.13479686571944	-84.53771997881972	-13.597076886899712	-84.53771997881972	3.5603238098440526	6.694692632882413	0.005640319085488644	1.135681113179401	2.0725178561651623	1.323348357511792E-4	0.27620363799450787	0.2949711083616063	0.291223266076553	0.13760198756733266	-7.9349369300178285	1.068157713931122
513000	-100.8821000479909	-93.17911209423701	-7.702987953753887	-93.17911209423701	0.7558930049220025	5.005954896373269	0.002011369341627378	1.8688559312697721	1.88867620970323	9.806929947316291E-4	0.24050411176261136	0.30892415744725465	0.1974188592664687	0.2531528715236651	-1.12288281544498	1.8057312343815262
522000	-97.36218681135483	-87.56335312563942	-9.798833685715408	-87.56335312563942	4.2456906109818675	2.860654803501333	5.789539365354233E-4	0.1369384480867568	1.7983456051095168	0.0016525872044454303	0.24971818334713408	0.30237595645185367	0.32110396562383947	0.1268018945771726	-7.363852520743745	0.45668603484394676
531000	-97.93059713754852	-83.66014986119448	-14.270447276354037	-83.66014986119448	4.829549442786115	4.435178523552919	0.00309508221345359	1.259068645045416	1.2687439527276059	0.0016525872044454303	0.2184267176939805	0.2566048512171211	0.3523954312769931	0.17257299981190516	-7.833245673168432	0.289789502909174
540000	-101.24617943741384	-89.85569595170249	-11.390483485711352	-89.85569595170249	1.096154504718667	1.2694998884250794	0.001647172467228376	2.0677263766003424	3.510462175619198	0.022420868858168044	0.2814836454667603	0.23954302058497173	0.3491779790077228	0.12979535494054503	-2.835046519691517	2.7920384277144765
